,split,Frequence (%),Metric name,Scores,D,M
1241,leave_drugs_out (test_set 2),1,AUPRC,0.1967021402772275,twosides-NOSYN,AUPRC
1242,leave_drugs_out (test_set 2),1,AUPRC,0.28102033436769425,twosides-NOSYN,AUPRC
1243,leave_drugs_out (test_set 2),2,AUPRC,0.3889854025398942,twosides-NOSYN,AUPRC
1244,leave_drugs_out (test_set 2),1,AUPRC,0.17098749758451476,twosides-NOSYN,AUPRC
1245,leave_drugs_out (test_set 2),1,AUPRC,0.10134902226563125,twosides-NOSYN,AUPRC
1246,leave_drugs_out (test_set 2),1,AUPRC,0.01919575248994395,twosides-NOSYN,AUPRC
1247,leave_drugs_out (test_set 2),1,AUPRC,0.12041742331753433,twosides-NOSYN,AUPRC
1248,leave_drugs_out (test_set 2),1,AUPRC,0.040824281629076156,twosides-NOSYN,AUPRC
1249,leave_drugs_out (test_set 2),1,AUPRC,0.054078817740295944,twosides-NOSYN,AUPRC
1250,leave_drugs_out (test_set 2),1,AUPRC,0.1640110373597266,twosides-NOSYN,AUPRC
1251,leave_drugs_out (test_set 2),1,AUPRC,0.09154146593104558,twosides-NOSYN,AUPRC
1252,leave_drugs_out (test_set 2),1,AUPRC,0.04568239700013586,twosides-NOSYN,AUPRC
1253,leave_drugs_out (test_set 2),1,AUPRC,0.10493466955598635,twosides-NOSYN,AUPRC
1254,leave_drugs_out (test_set 2),1,AUPRC,0.20348224209658317,twosides-NOSYN,AUPRC
1255,leave_drugs_out (test_set 2),1,AUPRC,0.044887065399867865,twosides-NOSYN,AUPRC
1256,leave_drugs_out (test_set 2),1,AUPRC,0.06630367119729276,twosides-NOSYN,AUPRC
1257,leave_drugs_out (test_set 2),1,AUPRC,0.05648284687584827,twosides-NOSYN,AUPRC
1258,leave_drugs_out (test_set 2),1,AUPRC,0.22766438249888485,twosides-NOSYN,AUPRC
1259,leave_drugs_out (test_set 2),1,AUPRC,0.03399106074022655,twosides-NOSYN,AUPRC
1260,leave_drugs_out (test_set 2),1,AUPRC,0.022964783260056295,twosides-NOSYN,AUPRC
1261,leave_drugs_out (test_set 2),1,AUPRC,0.03450908345239346,twosides-NOSYN,AUPRC
1262,leave_drugs_out (test_set 2),2,AUPRC,0.583381220259944,twosides-NOSYN,AUPRC
1263,leave_drugs_out (test_set 2),1,AUPRC,0.23162346935948885,twosides-NOSYN,AUPRC
1264,leave_drugs_out (test_set 2),1,AUPRC,0.23233624127441244,twosides-NOSYN,AUPRC
1265,leave_drugs_out (test_set 2),1,AUPRC,0.10271629043308633,twosides-NOSYN,AUPRC
1266,leave_drugs_out (test_set 2),2,AUPRC,0.4808206762673024,twosides-NOSYN,AUPRC
1267,leave_drugs_out (test_set 2),1,AUPRC,0.11773207226360749,twosides-NOSYN,AUPRC
1268,leave_drugs_out (test_set 2),1,AUPRC,0.22184768228688206,twosides-NOSYN,AUPRC
1269,leave_drugs_out (test_set 2),1,AUPRC,0.05868194515200874,twosides-NOSYN,AUPRC
1270,leave_drugs_out (test_set 2),1,AUPRC,0.06799005777376899,twosides-NOSYN,AUPRC
1271,leave_drugs_out (test_set 2),1,AUPRC,0.05902978222309363,twosides-NOSYN,AUPRC
1272,leave_drugs_out (test_set 2),1,AUPRC,0.10012253213851374,twosides-NOSYN,AUPRC
1273,leave_drugs_out (test_set 2),1,AUPRC,0.012164564397806894,twosides-NOSYN,AUPRC
1274,leave_drugs_out (test_set 2),1,AUPRC,0.04581515948407651,twosides-NOSYN,AUPRC
1275,leave_drugs_out (test_set 2),1,AUPRC,0.21163212493574118,twosides-NOSYN,AUPRC
1276,leave_drugs_out (test_set 2),2,AUPRC,0.40731235474208527,twosides-NOSYN,AUPRC
1277,leave_drugs_out (test_set 2),1,AUPRC,0.05247601490714615,twosides-NOSYN,AUPRC
1278,leave_drugs_out (test_set 2),1,AUPRC,0.017649101871750984,twosides-NOSYN,AUPRC
1279,leave_drugs_out (test_set 2),1,AUPRC,0.005703606621037813,twosides-NOSYN,AUPRC
1280,leave_drugs_out (test_set 2),2,AUPRC,0.49849090114753747,twosides-NOSYN,AUPRC
1281,leave_drugs_out (test_set 2),1,AUPRC,0.12259900058653297,twosides-NOSYN,AUPRC
1282,leave_drugs_out (test_set 2),1,AUPRC,0.02538788701142413,twosides-NOSYN,AUPRC
1283,leave_drugs_out (test_set 2),1,AUPRC,0.1913959657945951,twosides-NOSYN,AUPRC
1284,leave_drugs_out (test_set 2),1,AUPRC,0.1097685349437447,twosides-NOSYN,AUPRC
1285,leave_drugs_out (test_set 2),1,AUPRC,0.052969766700501394,twosides-NOSYN,AUPRC
1286,leave_drugs_out (test_set 2),2,AUPRC,0.5478377850102977,twosides-NOSYN,AUPRC
1287,leave_drugs_out (test_set 2),1,AUPRC,0.037783725072114166,twosides-NOSYN,AUPRC
1288,leave_drugs_out (test_set 2),1,AUPRC,0.12313282661628591,twosides-NOSYN,AUPRC
1289,leave_drugs_out (test_set 2),1,AUPRC,0.1438216160255292,twosides-NOSYN,AUPRC
1290,leave_drugs_out (test_set 2),1,AUPRC,0.10962525861692614,twosides-NOSYN,AUPRC
1291,leave_drugs_out (test_set 2),1,AUPRC,0.03862156361039373,twosides-NOSYN,AUPRC
1292,leave_drugs_out (test_set 2),1,AUPRC,0.05566090598920116,twosides-NOSYN,AUPRC
1293,leave_drugs_out (test_set 2),1,AUPRC,0.2694862115366134,twosides-NOSYN,AUPRC
1294,leave_drugs_out (test_set 2),1,AUPRC,0.06935703081633804,twosides-NOSYN,AUPRC
1295,leave_drugs_out (test_set 2),1,AUPRC,0.0270005986343487,twosides-NOSYN,AUPRC
1296,leave_drugs_out (test_set 2),1,AUPRC,0.03603431704473194,twosides-NOSYN,AUPRC
1297,leave_drugs_out (test_set 2),1,AUPRC,0.29896105254639266,twosides-NOSYN,AUPRC
1298,leave_drugs_out (test_set 2),1,AUPRC,0.07290510307559037,twosides-NOSYN,AUPRC
1299,leave_drugs_out (test_set 2),1,AUPRC,0.22658825186248827,twosides-NOSYN,AUPRC
1300,leave_drugs_out (test_set 2),1,AUPRC,0.24243967061569405,twosides-NOSYN,AUPRC
1301,leave_drugs_out (test_set 2),1,AUPRC,0.08716765928728659,twosides-NOSYN,AUPRC
1302,leave_drugs_out (test_set 2),4,AUPRC,0.8683442945322383,twosides-NOSYN,AUPRC
1303,leave_drugs_out (test_set 2),1,AUPRC,0.2458500602901565,twosides-NOSYN,AUPRC
1304,leave_drugs_out (test_set 2),1,AUPRC,0.3083119839053404,twosides-NOSYN,AUPRC
1305,leave_drugs_out (test_set 2),1,AUPRC,0.26472978866591834,twosides-NOSYN,AUPRC
1306,leave_drugs_out (test_set 2),1,AUPRC,0.18281740800484048,twosides-NOSYN,AUPRC
1307,leave_drugs_out (test_set 2),1,AUPRC,0.09177680756214118,twosides-NOSYN,AUPRC
1308,leave_drugs_out (test_set 2),1,AUPRC,0.13745948369765887,twosides-NOSYN,AUPRC
1309,leave_drugs_out (test_set 2),1,AUPRC,0.010366872107849728,twosides-NOSYN,AUPRC
1310,leave_drugs_out (test_set 2),1,AUPRC,0.07174616152345618,twosides-NOSYN,AUPRC
1311,leave_drugs_out (test_set 2),1,AUPRC,0.018409369863216913,twosides-NOSYN,AUPRC
1312,leave_drugs_out (test_set 2),1,AUPRC,0.0199588790819376,twosides-NOSYN,AUPRC
1313,leave_drugs_out (test_set 2),1,AUPRC,0.04689289687540976,twosides-NOSYN,AUPRC
1314,leave_drugs_out (test_set 2),1,AUPRC,0.014676851334391668,twosides-NOSYN,AUPRC
1315,leave_drugs_out (test_set 2),1,AUPRC,0.20864834929854859,twosides-NOSYN,AUPRC
1316,leave_drugs_out (test_set 2),1,AUPRC,0.02700928421052983,twosides-NOSYN,AUPRC
1317,leave_drugs_out (test_set 2),1,AUPRC,0.1932104723345739,twosides-NOSYN,AUPRC
1318,leave_drugs_out (test_set 2),1,AUPRC,0.07870850196830888,twosides-NOSYN,AUPRC
1319,leave_drugs_out (test_set 2),1,AUPRC,0.10065920992930674,twosides-NOSYN,AUPRC
1320,leave_drugs_out (test_set 2),1,AUPRC,0.03801816498593938,twosides-NOSYN,AUPRC
1321,leave_drugs_out (test_set 2),3,AUPRC,0.8260418178399298,twosides-NOSYN,AUPRC
1322,leave_drugs_out (test_set 2),1,AUPRC,0.10337949808631496,twosides-NOSYN,AUPRC
1323,leave_drugs_out (test_set 2),1,AUPRC,0.31560288458808117,twosides-NOSYN,AUPRC
1324,leave_drugs_out (test_set 2),1,AUPRC,0.023678510175225237,twosides-NOSYN,AUPRC
1325,leave_drugs_out (test_set 2),1,AUPRC,0.06132172552297227,twosides-NOSYN,AUPRC
1326,leave_drugs_out (test_set 2),1,AUPRC,0.015767528865871894,twosides-NOSYN,AUPRC
1327,leave_drugs_out (test_set 2),1,AUPRC,0.10522990260015361,twosides-NOSYN,AUPRC
1328,leave_drugs_out (test_set 2),1,AUPRC,0.22921393315291347,twosides-NOSYN,AUPRC
1329,leave_drugs_out (test_set 2),1,AUPRC,0.16238991091120183,twosides-NOSYN,AUPRC
1330,leave_drugs_out (test_set 2),1,AUPRC,0.1222435769253158,twosides-NOSYN,AUPRC
1331,leave_drugs_out (test_set 2),1,AUPRC,0.064272439213948,twosides-NOSYN,AUPRC
1332,leave_drugs_out (test_set 2),1,AUPRC,0.04830415706717725,twosides-NOSYN,AUPRC
1333,leave_drugs_out (test_set 2),1,AUPRC,0.029385364574919894,twosides-NOSYN,AUPRC
1334,leave_drugs_out (test_set 2),1,AUPRC,0.08949639522057566,twosides-NOSYN,AUPRC
1335,leave_drugs_out (test_set 2),1,AUPRC,0.3835461468881957,twosides-NOSYN,AUPRC
1336,leave_drugs_out (test_set 2),1,AUPRC,0.0879360919203022,twosides-NOSYN,AUPRC
1337,leave_drugs_out (test_set 2),1,AUPRC,0.31131222281471005,twosides-NOSYN,AUPRC
1338,leave_drugs_out (test_set 2),1,AUPRC,0.058180904908853116,twosides-NOSYN,AUPRC
1339,leave_drugs_out (test_set 2),1,AUPRC,0.18338444829318873,twosides-NOSYN,AUPRC
1340,leave_drugs_out (test_set 2),1,AUPRC,0.011142717620701906,twosides-NOSYN,AUPRC
1341,leave_drugs_out (test_set 2),1,AUPRC,0.11192666713907864,twosides-NOSYN,AUPRC
1342,leave_drugs_out (test_set 2),1,AUPRC,0.0069969546888800985,twosides-NOSYN,AUPRC
1343,leave_drugs_out (test_set 2),1,AUPRC,0.03926938974734466,twosides-NOSYN,AUPRC
1344,leave_drugs_out (test_set 2),1,AUPRC,0.03662081005118821,twosides-NOSYN,AUPRC
1345,leave_drugs_out (test_set 2),2,AUPRC,0.33473936137482896,twosides-NOSYN,AUPRC
1346,leave_drugs_out (test_set 2),1,AUPRC,0.0685115914534686,twosides-NOSYN,AUPRC
1347,leave_drugs_out (test_set 2),1,AUPRC,0.06031545021746019,twosides-NOSYN,AUPRC
1348,leave_drugs_out (test_set 2),1,AUPRC,0.22358741225525208,twosides-NOSYN,AUPRC
1349,leave_drugs_out (test_set 2),1,AUPRC,0.09239126207116041,twosides-NOSYN,AUPRC
1350,leave_drugs_out (test_set 2),1,AUPRC,0.03741442026227872,twosides-NOSYN,AUPRC
1351,leave_drugs_out (test_set 2),1,AUPRC,0.04527280861713219,twosides-NOSYN,AUPRC
1352,leave_drugs_out (test_set 2),1,AUPRC,0.09712929564504662,twosides-NOSYN,AUPRC
1353,leave_drugs_out (test_set 2),1,AUPRC,0.16168600405676242,twosides-NOSYN,AUPRC
1354,leave_drugs_out (test_set 2),1,AUPRC,0.06162903534851662,twosides-NOSYN,AUPRC
1355,leave_drugs_out (test_set 2),1,AUPRC,0.06404345706099593,twosides-NOSYN,AUPRC
1356,leave_drugs_out (test_set 2),2,AUPRC,0.4667311169797263,twosides-NOSYN,AUPRC
1357,leave_drugs_out (test_set 2),1,AUPRC,0.2806441863330851,twosides-NOSYN,AUPRC
1358,leave_drugs_out (test_set 2),1,AUPRC,0.04864216480341423,twosides-NOSYN,AUPRC
1359,leave_drugs_out (test_set 2),1,AUPRC,0.029229612281721162,twosides-NOSYN,AUPRC
1360,leave_drugs_out (test_set 2),1,AUPRC,0.015425742618096833,twosides-NOSYN,AUPRC
1361,leave_drugs_out (test_set 2),1,AUPRC,0.051916816897625895,twosides-NOSYN,AUPRC
1362,leave_drugs_out (test_set 2),1,AUPRC,0.11132484543150699,twosides-NOSYN,AUPRC
1363,leave_drugs_out (test_set 2),1,AUPRC,0.021167259270262712,twosides-NOSYN,AUPRC
1364,leave_drugs_out (test_set 2),2,AUPRC,0.49877528761487344,twosides-NOSYN,AUPRC
1365,leave_drugs_out (test_set 2),1,AUPRC,0.1184953471238879,twosides-NOSYN,AUPRC
1366,leave_drugs_out (test_set 2),1,AUPRC,0.028726507738149082,twosides-NOSYN,AUPRC
1367,leave_drugs_out (test_set 2),1,AUPRC,0.053180025331775745,twosides-NOSYN,AUPRC
1368,leave_drugs_out (test_set 2),1,AUPRC,0.18811919854620593,twosides-NOSYN,AUPRC
1369,leave_drugs_out (test_set 2),1,AUPRC,0.026817851553767046,twosides-NOSYN,AUPRC
1370,leave_drugs_out (test_set 2),1,AUPRC,0.048104908914911884,twosides-NOSYN,AUPRC
1371,leave_drugs_out (test_set 2),1,AUPRC,0.05702502435628402,twosides-NOSYN,AUPRC
1372,leave_drugs_out (test_set 2),1,AUPRC,0.23501363262475095,twosides-NOSYN,AUPRC
1373,leave_drugs_out (test_set 2),1,AUPRC,0.039094800292314116,twosides-NOSYN,AUPRC
1374,leave_drugs_out (test_set 2),1,AUPRC,0.07041219227240818,twosides-NOSYN,AUPRC
1375,leave_drugs_out (test_set 2),1,AUPRC,0.031109663221632573,twosides-NOSYN,AUPRC
1376,leave_drugs_out (test_set 2),1,AUPRC,0.03649045957490643,twosides-NOSYN,AUPRC
1377,leave_drugs_out (test_set 2),1,AUPRC,0.01369919875537354,twosides-NOSYN,AUPRC
1378,leave_drugs_out (test_set 2),1,AUPRC,0.024440444842914376,twosides-NOSYN,AUPRC
1379,leave_drugs_out (test_set 2),1,AUPRC,0.07424960583477183,twosides-NOSYN,AUPRC
1380,leave_drugs_out (test_set 2),1,AUPRC,0.0430601902563583,twosides-NOSYN,AUPRC
1381,leave_drugs_out (test_set 2),1,AUPRC,0.112655506606883,twosides-NOSYN,AUPRC
1382,leave_drugs_out (test_set 2),1,AUPRC,0.05477254410494593,twosides-NOSYN,AUPRC
1383,leave_drugs_out (test_set 2),1,AUPRC,0.3082546458899733,twosides-NOSYN,AUPRC
1384,leave_drugs_out (test_set 2),1,AUPRC,0.010587385004004538,twosides-NOSYN,AUPRC
1385,leave_drugs_out (test_set 2),2,AUPRC,0.3986807813214194,twosides-NOSYN,AUPRC
1386,leave_drugs_out (test_set 2),1,AUPRC,0.01456651111091458,twosides-NOSYN,AUPRC
1387,leave_drugs_out (test_set 2),1,AUPRC,0.00857415761381539,twosides-NOSYN,AUPRC
1388,leave_drugs_out (test_set 2),1,AUPRC,0.058769422668236156,twosides-NOSYN,AUPRC
1389,leave_drugs_out (test_set 2),1,AUPRC,0.007922289498782036,twosides-NOSYN,AUPRC
1390,leave_drugs_out (test_set 2),1,AUPRC,0.04141851981453161,twosides-NOSYN,AUPRC
1391,leave_drugs_out (test_set 2),1,AUPRC,0.042698496775693436,twosides-NOSYN,AUPRC
1392,leave_drugs_out (test_set 2),1,AUPRC,0.01379794949227206,twosides-NOSYN,AUPRC
1393,leave_drugs_out (test_set 2),2,AUPRC,0.49475416579030485,twosides-NOSYN,AUPRC
1394,leave_drugs_out (test_set 2),1,AUPRC,0.019089115862102882,twosides-NOSYN,AUPRC
1395,leave_drugs_out (test_set 2),1,AUPRC,0.10725333180595856,twosides-NOSYN,AUPRC
1396,leave_drugs_out (test_set 2),1,AUPRC,0.027228791964915334,twosides-NOSYN,AUPRC
1397,leave_drugs_out (test_set 2),1,AUPRC,0.04945605801359486,twosides-NOSYN,AUPRC
1398,leave_drugs_out (test_set 2),1,AUPRC,0.03528339803475705,twosides-NOSYN,AUPRC
1399,leave_drugs_out (test_set 2),1,AUPRC,0.27410330947562883,twosides-NOSYN,AUPRC
1400,leave_drugs_out (test_set 2),1,AUPRC,0.16224670790412402,twosides-NOSYN,AUPRC
1401,leave_drugs_out (test_set 2),1,AUPRC,0.04952999840327183,twosides-NOSYN,AUPRC
1402,leave_drugs_out (test_set 2),1,AUPRC,0.06647734802554883,twosides-NOSYN,AUPRC
1403,leave_drugs_out (test_set 2),1,AUPRC,0.059143150149959405,twosides-NOSYN,AUPRC
1404,leave_drugs_out (test_set 2),1,AUROC,0.4898329129886507,twosides-NOSYN,AUROC
1405,leave_drugs_out (test_set 2),1,AUROC,0.5918591859185918,twosides-NOSYN,AUROC
1406,leave_drugs_out (test_set 2),1,AUROC,0.47939488784559203,twosides-NOSYN,AUROC
1407,leave_drugs_out (test_set 2),1,AUROC,0.6384982541563892,twosides-NOSYN,AUROC
1408,leave_drugs_out (test_set 2),1,AUROC,0.5614236509758899,twosides-NOSYN,AUROC
1409,leave_drugs_out (test_set 2),1,AUROC,0.5496461210746925,twosides-NOSYN,AUROC
1410,leave_drugs_out (test_set 2),1,AUROC,0.5141609649196179,twosides-NOSYN,AUROC
1411,leave_drugs_out (test_set 2),1,AUROC,0.6505014993278875,twosides-NOSYN,AUROC
1412,leave_drugs_out (test_set 2),1,AUROC,0.5365755627009646,twosides-NOSYN,AUROC
1413,leave_drugs_out (test_set 2),1,AUROC,0.4711004699831515,twosides-NOSYN,AUROC
1414,leave_drugs_out (test_set 2),1,AUROC,0.6025380322605305,twosides-NOSYN,AUROC
1415,leave_drugs_out (test_set 2),1,AUROC,0.6123696466538423,twosides-NOSYN,AUROC
1416,leave_drugs_out (test_set 2),1,AUROC,0.5449134199134199,twosides-NOSYN,AUROC
1417,leave_drugs_out (test_set 2),1,AUROC,0.6021366245313692,twosides-NOSYN,AUROC
1418,leave_drugs_out (test_set 2),1,AUROC,0.47472887251892776,twosides-NOSYN,AUROC
1419,leave_drugs_out (test_set 2),1,AUROC,0.5339746951619248,twosides-NOSYN,AUROC
1420,leave_drugs_out (test_set 2),1,AUROC,0.5675517945725124,twosides-NOSYN,AUROC
1421,leave_drugs_out (test_set 2),1,AUROC,0.6481439820022497,twosides-NOSYN,AUROC
1422,leave_drugs_out (test_set 2),1,AUROC,0.5755201182807055,twosides-NOSYN,AUROC
1423,leave_drugs_out (test_set 2),1,AUROC,0.5602536195200972,twosides-NOSYN,AUROC
1424,leave_drugs_out (test_set 2),1,AUROC,0.660978835978836,twosides-NOSYN,AUROC
1425,leave_drugs_out (test_set 2),1,AUROC,0.40010683760683763,twosides-NOSYN,AUROC
1426,leave_drugs_out (test_set 2),1,AUROC,0.7296041936233038,twosides-NOSYN,AUROC
1427,leave_drugs_out (test_set 2),1,AUROC,0.5668839204686082,twosides-NOSYN,AUROC
1428,leave_drugs_out (test_set 2),2,AUROC,0.5254960317460317,twosides-NOSYN,AUROC
1429,leave_drugs_out (test_set 2),1,AUROC,0.6344402725003935,twosides-NOSYN,AUROC
1430,leave_drugs_out (test_set 2),1,AUROC,0.533483473537789,twosides-NOSYN,AUROC
1431,leave_drugs_out (test_set 2),1,AUROC,0.603115141955836,twosides-NOSYN,AUROC
1432,leave_drugs_out (test_set 2),1,AUROC,0.5255726840512894,twosides-NOSYN,AUROC
1433,leave_drugs_out (test_set 2),1,AUROC,0.3143987341772152,twosides-NOSYN,AUROC
1434,leave_drugs_out (test_set 2),1,AUROC,0.5405879180151025,twosides-NOSYN,AUROC
1435,leave_drugs_out (test_set 2),1,AUROC,0.6659370113915568,twosides-NOSYN,AUROC
1436,leave_drugs_out (test_set 2),2,AUROC,0.5364651007829419,twosides-NOSYN,AUROC
1437,leave_drugs_out (test_set 2),1,AUROC,0.5191308691308691,twosides-NOSYN,AUROC
1438,leave_drugs_out (test_set 2),1,AUROC,0.6517809675704412,twosides-NOSYN,AUROC
1439,leave_drugs_out (test_set 2),1,AUROC,0.6196581196581197,twosides-NOSYN,AUROC
1440,leave_drugs_out (test_set 2),1,AUROC,0.45475810738968636,twosides-NOSYN,AUROC
1441,leave_drugs_out (test_set 2),1,AUROC,0.5984126984126984,twosides-NOSYN,AUROC
1442,leave_drugs_out (test_set 2),1,AUROC,0.5859661172161172,twosides-NOSYN,AUROC
1443,leave_drugs_out (test_set 2),1,AUROC,0.4977805263519549,twosides-NOSYN,AUROC
1444,leave_drugs_out (test_set 2),1,AUROC,0.5597414880201765,twosides-NOSYN,AUROC
1445,leave_drugs_out (test_set 2),1,AUROC,0.6312421185372005,twosides-NOSYN,AUROC
1446,leave_drugs_out (test_set 2),1,AUROC,0.5615984178687762,twosides-NOSYN,AUROC
1447,leave_drugs_out (test_set 2),1,AUROC,0.5216384863123993,twosides-NOSYN,AUROC
1448,leave_drugs_out (test_set 2),1,AUROC,0.5221529373153921,twosides-NOSYN,AUROC
1449,leave_drugs_out (test_set 2),1,AUROC,0.5287399598393574,twosides-NOSYN,AUROC
1450,leave_drugs_out (test_set 2),1,AUROC,0.5066410043001803,twosides-NOSYN,AUROC
1451,leave_drugs_out (test_set 2),2,AUROC,0.5185686227352895,twosides-NOSYN,AUROC
1452,leave_drugs_out (test_set 2),1,AUROC,0.7798742138364779,twosides-NOSYN,AUROC
1453,leave_drugs_out (test_set 2),1,AUROC,0.5563019356122805,twosides-NOSYN,AUROC
1454,leave_drugs_out (test_set 2),1,AUROC,0.5738636363636364,twosides-NOSYN,AUROC
1455,leave_drugs_out (test_set 2),1,AUROC,0.6523555683619076,twosides-NOSYN,AUROC
1456,leave_drugs_out (test_set 2),1,AUROC,0.5570950344058025,twosides-NOSYN,AUROC
1457,leave_drugs_out (test_set 2),1,AUROC,0.6408163265306122,twosides-NOSYN,AUROC
1458,leave_drugs_out (test_set 2),1,AUROC,0.6000666159116863,twosides-NOSYN,AUROC
1459,leave_drugs_out (test_set 2),1,AUROC,0.6617517991925574,twosides-NOSYN,AUROC
1460,leave_drugs_out (test_set 2),1,AUROC,0.583710407239819,twosides-NOSYN,AUROC
1461,leave_drugs_out (test_set 2),1,AUROC,0.6296031746031745,twosides-NOSYN,AUROC
1462,leave_drugs_out (test_set 2),1,AUROC,0.6190181198699087,twosides-NOSYN,AUROC
1463,leave_drugs_out (test_set 2),1,AUROC,0.5536369989200177,twosides-NOSYN,AUROC
1464,leave_drugs_out (test_set 2),1,AUROC,0.6021010658691818,twosides-NOSYN,AUROC
1465,leave_drugs_out (test_set 2),1,AUROC,0.5727490231853625,twosides-NOSYN,AUROC
1466,leave_drugs_out (test_set 2),1,AUROC,0.6951334379905809,twosides-NOSYN,AUROC
1467,leave_drugs_out (test_set 2),1,AUROC,0.6372752843341078,twosides-NOSYN,AUROC
1468,leave_drugs_out (test_set 2),1,AUROC,0.7589984350547732,twosides-NOSYN,AUROC
1469,leave_drugs_out (test_set 2),1,AUROC,0.6365990662386927,twosides-NOSYN,AUROC
1470,leave_drugs_out (test_set 2),2,AUROC,0.5835783238262396,twosides-NOSYN,AUROC
1471,leave_drugs_out (test_set 2),1,AUROC,0.5377669039145907,twosides-NOSYN,AUROC
1472,leave_drugs_out (test_set 2),1,AUROC,0.6342028278888348,twosides-NOSYN,AUROC
1473,leave_drugs_out (test_set 2),1,AUROC,0.5960945750802854,twosides-NOSYN,AUROC
1474,leave_drugs_out (test_set 2),3,AUROC,0.6087714058144166,twosides-NOSYN,AUROC
1475,leave_drugs_out (test_set 2),1,AUROC,0.506950665206861,twosides-NOSYN,AUROC
1476,leave_drugs_out (test_set 2),1,AUROC,0.46784737002128307,twosides-NOSYN,AUROC
1477,leave_drugs_out (test_set 2),1,AUROC,0.5305599369085173,twosides-NOSYN,AUROC
1478,leave_drugs_out (test_set 2),1,AUROC,0.5805274971941639,twosides-NOSYN,AUROC
1479,leave_drugs_out (test_set 2),3,AUROC,0.5428408628408629,twosides-NOSYN,AUROC
1480,leave_drugs_out (test_set 2),1,AUROC,0.5255166039479764,twosides-NOSYN,AUROC
1481,leave_drugs_out (test_set 2),3,AUROC,0.5081478435202796,twosides-NOSYN,AUROC
1482,leave_drugs_out (test_set 2),1,AUROC,0.53015287142525,twosides-NOSYN,AUROC
1483,leave_drugs_out (test_set 2),2,AUROC,0.4952511608273533,twosides-NOSYN,AUROC
1484,leave_drugs_out (test_set 2),1,AUROC,0.5794529837251357,twosides-NOSYN,AUROC
1485,leave_drugs_out (test_set 2),1,AUROC,0.7861421725239617,twosides-NOSYN,AUROC
1486,leave_drugs_out (test_set 2),1,AUROC,0.6909340659340659,twosides-NOSYN,AUROC
1487,leave_drugs_out (test_set 2),1,AUROC,0.6160058439186721,twosides-NOSYN,AUROC
1488,leave_drugs_out (test_set 2),1,AUROC,0.7110187110187111,twosides-NOSYN,AUROC
1489,leave_drugs_out (test_set 2),1,AUROC,0.547208374875374,twosides-NOSYN,AUROC
1490,leave_drugs_out (test_set 2),1,AUROC,0.519518927444795,twosides-NOSYN,AUROC
1491,leave_drugs_out (test_set 2),1,AUROC,0.4524184476940383,twosides-NOSYN,AUROC
1492,leave_drugs_out (test_set 2),1,AUROC,0.6321725645002114,twosides-NOSYN,AUROC
1493,leave_drugs_out (test_set 2),1,AUROC,0.629199372056515,twosides-NOSYN,AUROC
1494,leave_drugs_out (test_set 2),1,AUROC,0.7880764904386951,twosides-NOSYN,AUROC
1495,leave_drugs_out (test_set 2),1,AUROC,0.5916927899686519,twosides-NOSYN,AUROC
1496,leave_drugs_out (test_set 2),1,AUROC,0.6821709519032786,twosides-NOSYN,AUROC
1497,leave_drugs_out (test_set 2),1,AUROC,0.8923556942277691,twosides-NOSYN,AUROC
1498,leave_drugs_out (test_set 2),2,AUROC,0.5266448493137302,twosides-NOSYN,AUROC
1499,leave_drugs_out (test_set 2),1,AUROC,0.6119927229497271,twosides-NOSYN,AUROC
1500,leave_drugs_out (test_set 2),1,AUROC,0.43025078369905956,twosides-NOSYN,AUROC
1501,leave_drugs_out (test_set 2),1,AUROC,0.6169103313840155,twosides-NOSYN,AUROC
1502,leave_drugs_out (test_set 2),1,AUROC,0.5748639634895559,twosides-NOSYN,AUROC
1503,leave_drugs_out (test_set 2),1,AUROC,0.5291042174973859,twosides-NOSYN,AUROC
1504,leave_drugs_out (test_set 2),1,AUROC,0.610737434266846,twosides-NOSYN,AUROC
1505,leave_drugs_out (test_set 2),1,AUROC,0.6722222222222223,twosides-NOSYN,AUROC
1506,leave_drugs_out (test_set 2),1,AUROC,0.5404057611894069,twosides-NOSYN,AUROC
1507,leave_drugs_out (test_set 2),1,AUROC,0.6195640616693249,twosides-NOSYN,AUROC
1508,leave_drugs_out (test_set 2),3,AUROC,0.5510698101302127,twosides-NOSYN,AUROC
1509,leave_drugs_out (test_set 2),1,AUROC,0.597132742034352,twosides-NOSYN,AUROC
1510,leave_drugs_out (test_set 2),2,AUROC,0.4988643448828717,twosides-NOSYN,AUROC
1511,leave_drugs_out (test_set 2),1,AUROC,0.7071256214204727,twosides-NOSYN,AUROC
1512,leave_drugs_out (test_set 2),1,AUROC,0.7126501369670576,twosides-NOSYN,AUROC
1513,leave_drugs_out (test_set 2),1,AUROC,0.6945583111293298,twosides-NOSYN,AUROC
1514,leave_drugs_out (test_set 2),1,AUROC,0.696278825995807,twosides-NOSYN,AUROC
1515,leave_drugs_out (test_set 2),1,AUROC,0.552730465773944,twosides-NOSYN,AUROC
1516,leave_drugs_out (test_set 2),1,AUROC,0.5611894068452843,twosides-NOSYN,AUROC
1517,leave_drugs_out (test_set 2),1,AUROC,0.5307722258273848,twosides-NOSYN,AUROC
1518,leave_drugs_out (test_set 2),1,AUROC,0.5122671666149634,twosides-NOSYN,AUROC
